Year,ID,Entry, Total , earmarked , other , non-EU , EU-28 , BE , BG , CZ , DK , DE , EE , IE , EL , ES , FR , HR , IT , CY , LV , LT , LU , HU , MT , NL , AT , PL , PT , RO , SI , SK , FI , SE , UK 
2019,1.1.6,European Union Programme for Employment and Social Innovation (EaSI),129.3,3.3,37.0,2.6,86.4,22.9,0.2,0.4,1.1,5.2,0.1,2.2,0.8,12.2,9.2,0.2,9.9,0.1,0.2,0.1,8.1,0.1,0.1,1.4,0.6,0.6,0.5,0.4,0.2,0.2,0.6,3.0,5.9
2019,1.1.7,"Action Programmes for customs, for taxation and for anti-fraud in the European Union (Customs 2020, Fiscalis 2020 and Anti-Fraud)",136.9,4.0,0.6,1.5,130.9,66.0,0.8,0.7,0.4,0.9,0.4,1.4,0.4,0.8,0.8,2.8,2.1,0.3,1.7,0.9,38.0,0.6,0.7,1.0,0.6,1.6,0.5,3.4,0.3,1.6,0.7,0.5,0.9
2019,1.1.8,Connecting Europe Facility (CEF),"1,779.0",20.8,115.9,25.2,"1,617.1",150.1,15.0,7.3,54.0,417.3,52.6,19.9,24.7,52.7,164.4,28.7,151.9,2.0,47.4,11.4,13.1,4.4,1.1,66.4,87.8,27.9,17.3,30.7,19.4,12.0,53.4,27.7,56.4
2019,1.1.81,Energy,329.6,2.7,0.0,19.7,307.1,2.7,12.2,4.3,5.2,3.8,50.2,4.8,15.2,0.0,0.8,23.1,0.1,0.0,44.9,4.1,0.1,0.0,0.1,3.4,0.0,23.3,0.0,29.2,14.5,11.1,34.1,1.1,18.6
2019,1.1.82,Transport,"1,327.2",14.0,107.4,2.8,"1,203.0",133.8,0.7,1.7,46.7,407.8,0.2,9.8,6.1,38.3,157.7,2.2,141.8,0.7,0.3,5.7,6.7,3.3,0.3,55.5,84.5,2.8,14.0,0.4,4.1,0.2,18.1,25.8,33.7
2019,1.1.83,Informations and Communications Technology (ICT),122.2,4.1,8.5,2.7,107.0,13.6,2.1,1.4,2.1,5.7,2.2,5.2,3.4,14.4,5.9,3.4,10.1,1.3,2.2,1.6,6.3,1.1,0.8,7.5,3.4,1.8,3.4,1.1,0.7,0.7,1.1,0.7,4.0
2019,1.1.9,Energy projects to aid economic recovery (EERP),34.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.1.DAG,Decentralised agencies,377.1,16.3,0.0,13.6,347.2,28.4,0.8,28.2,1.2,52.7,0.4,13.8,38.0,11.7,40.0,0.4,5.4,2.7,3.9,0.3,7.9,0.4,1.0,2.6,1.7,0.7,32.5,0.9,10.6,0.1,41.2,2.0,17.9
2019,1.1.OTH,Other actions and programmes,268.3,105.8,1.2,3.2,158.1,40.4,0.9,0.7,2.1,18.3,0.9,0.5,1.2,3.9,19.4,0.9,16.5,0.3,0.6,0.7,26.1,0.9,0.6,6.3,1.2,2.1,1.8,0.8,1.1,1.0,1.6,0.8,6.5
2019,1.1.PPA,Pilot projects and preparatory actions,64.7,0.6,0.2,0.4,63.5,50.0,0.1,0.0,0.1,3.8,0.1,0.2,0.3,1.3,1.7,0.0,2.0,0.1,0.1,0.2,0.1,0.1,0.0,2.1,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.6
2019,1.1.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,119.0,2.6,3.0,3.3,110.0,51.2,0.6,0.2,0.9,7.5,0.1,0.3,0.6,2.1,7.1,0.2,9.0,0.1,0.1,0.5,12.0,0.3,0.1,3.6,2.2,1.6,0.5,0.5,0.4,0.7,0.3,0.3,7.0
2019,1.2,"Economic, social and territorial cohesion","53,787.2","6,230.4",127.0,5.9,"47,423.9",613.9,914.1,"3,776.8",87.0,"2,836.8",726.0,203.0,"1,812.6","2,583.7","2,231.4","1,346.0","3,448.8",86.4,772.3,728.9,59.1,"4,171.0",147.3,130.1,265.9,"11,307.8","2,668.3","2,165.6",526.1,"1,477.5",203.0,213.3,"1,921.1"
2019,1.2.1,Investment for growth and jobs,"50,148.9","6,011.0",0.0,0.0,"44,137.9",325.1,869.7,"3,639.0",59.9,"2,605.7",707.1,187.4,"1,682.5","2,164.0","2,072.4","1,302.1","3,329.6",80.8,744.0,694.2,5.2,"3,915.1",138.1,114.7,168.4,"10,750.7","2,540.0","2,101.5",487.2,"1,375.9",170.5,151.9,"1,755.2"
2019,  1.2.11,Less developed regions (Regional convergence),"27,529.0","3,281.0",0.0,0.0,"24,247.9",22.5,695.6,"2,662.8",0.0,60.5,470.0,0.0,865.1,238.4,440.5,"1,039.9","2,249.5",0.0,546.2,434.9,0.0,"2,085.5",22.2,0.0,0.0,"7,656.8","1,952.6","1,466.9",190.9,808.7,0.0,0.0,338.5
2019,  1.2.12,Transition regions,"5,151.4","1,052.6",0.0,0.0,"4,098.8",163.6,0.0,0.0,10.4,"1,377.6",0.0,0.0,306.3,946.3,587.0,0.0,99.6,0.0,0.0,0.0,0.0,0.0,76.5,0.0,15.3,0.0,49.2,0.0,0.0,0.0,0.0,0.0,467.1
2019,  1.2.13,More developed regions (Competitiveness),"8,452.1",982.4,0.0,0.0,"7,469.6",139.0,0.0,74.8,49.5,"1,167.7",0.0,187.4,282.3,945.0,967.6,0.0,980.5,61.8,0.0,0.0,5.2,97.5,0.0,114.7,153.1,632.2,143.9,84.5,173.7,19.5,110.8,129.6,949.5
2019,  1.2.14,Outermost and sparsely populated regions,223.3,8.6,0.0,0.0,214.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,59.8,22.3,0.0
2019,  1.2.15,Cohesion fund (including contribution to the Connecting EuropeFfacility CEF),"8,793.2",686.5,0.0,0.0,"8,106.7",0.0,174.2,901.4,0.0,0.0,237.1,0.0,228.8,0.0,0.0,262.2,0.0,19.0,197.9,259.3,0.0,"1,732.0",39.4,0.0,0.0,"2,461.6",373.3,550.1,122.6,547.7,0.0,0.0,0.0
2019,1.2.2,European territorial cooperation,"1,545.9",99.0,82.2,0.0,"1,364.7",202.0,6.1,38.4,26.4,208.7,13.7,0.0,41.3,80.7,57.4,6.2,62.4,0.0,16.6,9.0,23.4,64.0,0.0,11.7,90.9,56.9,71.9,52.6,20.7,15.7,28.6,59.3,100.2
2019,1.2.3,Technical assistance and innovative actions,184.3,0.9,44.8,5.5,133.1,55.8,0.3,0.2,0.5,9.7,0.2,0.6,1.1,2.5,7.5,0.2,3.1,0.3,0.1,0.4,28.7,0.6,0.0,2.9,1.8,0.7,1.0,0.5,0.4,0.1,0.3,0.6,13.0
2019,1.2.31,Technical assistance,184.3,0.9,44.8,5.5,133.1,55.8,0.3,0.2,0.5,9.7,0.2,0.6,1.1,2.5,7.5,0.2,3.1,0.3,0.1,0.4,28.7,0.6,0.0,2.9,1.8,0.7,1.0,0.5,0.4,0.1,0.3,0.6,13.0
2019,1.2.32,Innovative actions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.2.4,Fund for European Aid to the Most Deprived,503.5,91.7,0.0,0.0,411.9,8.8,22.9,3.8,0.3,12.6,1.1,3.5,33.3,100.9,40.0,7.1,18.1,0.1,5.5,6.2,0.5,8.9,0.2,0.9,2.7,88.6,22.4,0.0,2.0,15.5,3.4,1.4,1.0
2019,1.2.5,Youth Employment Initiative (specific top-up allocation),549.1,26.2,0.0,0.0,522.9,10.8,4.2,2.8,0.0,0.0,0.0,11.5,30.3,235.2,53.2,17.1,35.1,5.0,0.0,4.2,0.0,0.7,0.0,0.0,0.0,0.3,30.9,5.4,0.3,24.3,0.0,0.0,51.7
2019,1.2.6,Contribution to the Connecting Europe Facility (CEF),845.0,1.6,0.0,0.0,843.4,6.7,10.7,92.6,0.0,0.0,3.9,0.0,24.1,0.0,0.0,13.4,0.0,0.1,6.1,15.1,0.7,181.7,8.9,0.0,0.1,410.4,1.8,5.7,15.6,45.9,0.0,0.0,0.1
2019,1.2.DAG,Decentralised agencies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.2.OTH,Other actions and programmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.2.PPA,Pilot projects and preparatory actions,10.6,0.1,0.0,0.5,10.1,4.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.9,0.3,0.2,0.0,0.0,0.0,0.2,0.0,0.0
2019,1.2.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,SUSTAINABLE GROWTH: NATURAL RESOURCES,"59,520.7","1,720.9",18.8,150.5,"57,630.6",673.8,"1,127.7","1,275.9",993.9,"6,134.1",279.8,"1,549.9","2,497.7","6,942.7","9,618.4",597.3,"5,420.5",82.6,481.2,642.2,68.1,"1,827.3",30.1,831.2,"1,271.0","4,561.9","1,292.0","2,691.7",270.7,671.0,904.5,957.4,"3,936.2"
2019,2.0.1,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"43,885.4",805.9,2.8,0.3,"43,076.3",518.5,807.2,875.5,831.5,"4,919.3",134.5,"1,197.3","2,039.7","5,563.8","7,475.4",288.6,"3,876.0",55.6,254.5,470.2,40.0,"1,304.6",5.8,700.9,716.9,"3,419.9",775.2,"1,893.1",142.5,456.3,528.0,708.6,"3,077.0"
2019,  2.0.10,European Agricultural Guarantee Fund (EAGF) - Market related expenditure and direct payments,"43,885.4",805.9,2.8,0.3,"43,076.3",518.5,807.2,875.5,831.5,"4,919.3",134.5,"1,197.3","2,039.7","5,563.8","7,475.4",288.6,"3,876.0",55.6,254.5,470.2,40.0,"1,304.6",5.8,700.9,716.9,"3,419.9",775.2,"1,893.1",142.5,456.3,528.0,708.6,"3,077.0"
2019,,   Direct Aid,"41,335.7",712.0,0.0,0.0,"40,623.6",434.7,785.3,854.3,822.1,"4,793.7",133.0,"1,197.6","1,981.7","4,991.5","6,932.8",278.2,"3,247.7",48.5,252.6,468.9,32.8,"1,265.2",5.1,677.9,691.0,"3,387.3",670.9,"1,847.4",134.7,445.1,523.0,687.0,"3,033.6"
2019,,   Other,"2,549.7",93.9,2.8,0.3,"2,452.7",83.8,21.9,21.1,9.4,125.6,1.5,-0.3,58.1,572.4,542.6,10.4,628.3,7.1,1.9,1.3,7.2,39.3,0.7,23.0,25.8,32.6,104.3,45.7,7.8,11.2,5.0,21.6,43.5
2019,2.0.2,European Agricultural Fund for Rural Development (EAFRD),"14,213.0",705.5,1.3,5.9,"13,500.4",92.1,308.6,393.8,102.0,"1,163.5",124.9,324.5,411.5,"1,157.1","2,068.3",299.6,"1,450.0",21.0,206.5,165.7,19.5,511.4,19.4,90.9,540.2,"1,092.3",470.4,782.9,120.1,209.4,351.2,226.6,776.9
2019,2.0.3,"European Maritime and Fisheries Fund (EMFF), Regional Fisheries Management Organisations (RFMOs) and Sustainable Fisheries Agreements (SFAs)",990.4,196.6,2.7,140.4,650.6,21.5,9.6,2.0,28.3,11.8,17.1,19.3,35.7,166.3,46.1,7.0,52.4,1.8,15.0,4.6,3.0,6.6,4.7,19.7,1.8,44.6,41.6,9.9,1.1,0.4,13.8,12.4,52.4
2019,2.0.31,European Maritime and Fisheries Fund (EMFF),848.3,196.6,2.7,2.4,646.5,21.5,9.6,2.0,28.3,11.7,17.1,19.3,35.7,164.7,46.1,7.0,51.0,1.8,15.0,4.6,3.0,6.6,4.7,19.7,1.8,44.6,41.6,9.9,1.1,0.4,13.8,12.4,51.5
2019,2.0.32,Sustainable Fisheries Partnership Agreements (SFAs) and compulsory contributions to Regional Fisheries,142.1,0.0,0.0,138.0,4.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.7,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2019,2.0.4,Programme for the Environment and Climate Action (Life),359.1,5.5,11.7,2.1,339.8,36.1,2.3,4.5,12.0,36.7,3.2,8.7,10.2,44.4,25.2,2.0,38.1,4.2,5.3,1.6,4.7,4.5,0.1,17.9,10.2,5.0,3.9,4.9,6.9,4.9,8.6,9.5,24.4
2019,2.0.DAG,Decentralised agencies,66.6,7.4,0.0,1.8,57.4,4.0,0.0,0.0,20.1,2.0,0.1,0.1,0.7,11.0,3.1,0.1,3.0,0.0,0.0,0.0,0.8,0.1,0.0,0.9,2.0,0.1,0.3,0.9,0.0,0.0,2.8,0.4,4.8
2019,2.0.OTH,Other actions and programme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2.0.PPA,Pilot projects and preparatory actions,6.1,0.0,0.2,0.0,5.9,1.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7
2019,2.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3,SECURITY AND CITIZENSHIP,"3,256.2",96.2,18.0,60.0,"3,081.9",349.5,36.0,19.1,19.6,169.5,36.7,24.7,526.8,203.8,170.1,34.0,368.5,22.3,19.6,47.5,49.1,52.8,52.0,250.9,63.1,125.6,62.5,78.1,20.4,14.4,35.7,112.2,117.3
2019,3.0.1,"Asylum, Migration and Integration Fund",886.2,7.6,0.1,16.2,862.3,38.2,2.9,3.4,0.0,25.9,2.2,6.3,375.7,45.3,28.7,1.8,125.9,8.8,2.4,2.5,2.5,1.9,3.9,30.0,12.4,11.5,8.7,4.6,1.9,1.9,9.7,51.5,51.9
2019,3.0.2,Internal Security Fund,528.8,27.3,0.0,10.1,491.4,20.0,6.8,3.1,1.5,32.7,4.3,3.7,43.0,55.0,17.5,20.2,61.0,9.5,4.8,30.9,3.1,33.7,16.1,19.3,9.4,12.0,15.9,36.2,8.0,6.3,10.3,6.4,0.7
2019,3.0.3,IT Systems,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3.0.4,Justice Programme,46.7,0.4,0.0,0.2,46.1,24.7,0.5,0.3,0.1,2.3,0.2,0.1,0.6,2.6,2.7,0.3,3.6,0.2,0.3,0.3,1.6,0.3,0.1,2.2,0.4,0.5,0.8,0.4,0.6,0.0,0.1,0.2,0.2
2019,3.0.5,"Rights, Equality and Citizenship programme",62.4,0.6,0.0,1.1,60.7,18.2,1.7,0.2,0.1,4.6,0.6,0.2,2.8,2.5,4.5,0.6,5.0,0.5,0.4,1.2,0.4,1.1,0.8,4.4,3.6,0.6,1.0,1.1,1.2,0.4,0.8,0.4,1.8
2019,3.0.6,Union Civil Protection Mechanism,44.3,1.9,0.1,1.5,40.8,2.0,0.1,0.0,0.2,7.3,0.5,0.1,3.0,3.7,2.1,2.1,7.5,0.5,0.1,0.2,0.6,0.0,0.0,0.4,0.4,0.0,0.7,2.3,1.5,0.0,0.6,3.6,0.9
2019,3.0.7,Europe for Citizens,24.9,0.1,0.0,0.6,24.1,5.9,0.6,0.7,0.1,1.4,0.0,0.5,0.4,1.1,2.8,0.6,2.0,0.2,0.2,0.3,0.4,1.3,0.3,0.9,0.4,0.8,0.4,0.8,0.7,0.8,0.2,0.3,0.2
2019,3.0.8,Food and feed,245.9,4.3,1.4,1.4,238.7,21.5,18.2,1.3,2.9,7.1,0.3,9.4,4.7,35.5,18.1,3.9,27.7,0.3,1.7,1.0,4.7,5.1,0.1,6.7,2.5,13.3,5.4,23.0,0.4,1.6,0.4,1.3,20.4
2019,3.0.9,Union action in the field of health (Health Programme),65.1,1.5,4.3,3.3,55.9,13.0,0.1,0.2,1.0,4.8,0.1,0.3,1.7,3.8,5.0,0.3,3.2,0.3,0.1,0.6,5.4,0.3,0.1,5.3,1.3,0.2,0.2,0.3,0.4,0.1,4.4,0.9,2.4
2019,3.0.10,Consumer Programme,27.1,0.6,0.3,0.4,25.9,10.8,0.2,0.1,0.4,1.4,0.1,0.5,0.3,0.9,1.1,0.1,0.4,0.1,0.1,0.2,3.3,0.1,0.1,1.3,0.6,0.2,0.0,0.1,0.1,0.1,0.3,0.4,2.6
2019,3.0.11,Creative Europe Programme,209.1,7.8,9.4,7.8,184.1,32.5,0.9,4.1,6.6,19.9,1.5,2.1,2.6,7.7,41.7,1.5,11.4,0.6,0.6,1.2,1.8,2.0,0.0,10.3,5.0,3.9,2.3,1.1,3.5,0.9,3.3,5.4,9.5
2019,3.0.12,Instrument for Emergency Support within the Union (IES),59.9,0.0,0.0,0.0,59.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3.0.DAG,Decentralised agencies,948.9,43.6,0.0,17.1,888.2,125.7,3.4,4.8,6.5,55.5,26.1,0.9,31.1,42.7,21.3,2.0,116.0,1.1,8.3,8.3,17.7,5.7,30.0,169.1,26.3,79.9,25.8,6.6,1.3,1.6,4.8,40.8,25.0
2019,3.0.OTH,Other actions and programme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3.0.PPA,Pilot projects and preparatory actions,7.1,0.0,0.0,0.1,7.0,1.4,0.0,0.0,0.0,1.5,0.0,0.0,0.1,0.3,1.1,0.0,0.9,0.0,0.0,0.1,0.3,0.3,0.0,0.3,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.2
2019,3.0.SPEC,Actions financed under the prerogatives of the Commission and specific competences conferred to the Commission,99.7,0.4,2.4,0.2,96.7,35.3,0.7,0.8,0.4,4.9,0.6,0.6,1.1,2.6,23.5,0.6,3.9,0.3,0.7,0.6,7.4,0.9,0.3,0.8,0.8,2.5,1.0,1.6,0.5,0.7,0.8,1.0,1.5
2019,4,GLOBAL EUROPE,"10,108.1","1,140.5","1,475.9","7,490.6",1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4.0.1,Instrument for Pre-accession Assistance (IPA),"1,582.5",202.4,220.2,"1,158.9",1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4.0.OTH,other,"8,525.6",938.1,"1,255.7","6,331.7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,ADMINISTRATION,"10,380.7",482.2,460.3,586.4,"8,851.9","5,415.6",11.9,16.3,71.3,234.3,11.8,65.7,34.4,120.9,439.7,10.5,211.2,6.5,9.7,11.1,"1,674.0",16.7,8.0,102.0,29.3,31.3,48.6,20.4,9.8,12.2,46.9,41.7,140.0
2019,6,COMPENSATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,NEGATIVE RESERVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,9,SPECIAL INSTRUMENTS,295.0,0.0,0.0,0.0,295.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.8,8.2,0.0,0.0,0.0,0.0,0.0
2019,10,Total Expenditure,"159,095.5","11,225.2","3,807.0","9,498.7","134,564.6","8,776.9","2,204.8","5,275.5","1,500.3","12,214.2","1,169.2","2,070.8","5,257.7","11,266.8","15,085.6","2,073.7","11,386.2",266.4,"1,374.5","1,549.7","2,061.1","6,202.5",260.0,"2,557.1","2,022.8","16,365.5","4,366.5","5,133.2",936.2,"2,304.4","1,542.0","1,705.2","7,635.8"
